"az_early_az_late","az_early_tx_early","az_early_tx_late","az_late_tx_early","az_late_tx_late","tx_early_tx_late","az_early_az_late-pval","az_early_tx_early-pval","az_early_tx_late-pval","az_late_tx_early-pval","az_late_tx_late-pval","tx_early_tx_late-pval"
"GB43588",0.0108030863291624,0.0043440014972862,0.00510808689931785,0.00909768161564328,0.00201000168748744,0.00591574107399995,0,0.006,0.006,0,0.019,0
"GB43589",0.00781999325908811,0.00481254954243282,0.0103511431097639,0.00305723332085706,0.000766030703294618,0.00400533967146266,0,0.002,0,0,0.101,0
"GB43590",0.0897140645118486,0.0021871189129542,0.075598016649816,0.0602138905605556,-0.00122226741069698,0.0478095477887515,0,0.233,0,0,0.598,0
"GB40281",0.0184030989231326,0.0146424769922862,0.020898115174151,0.0127931721158532,0.00183840428016036,0.00997576106563369,0,0,0,0,0.014,0
"GB43591",-6.7222319664495e-05,0,-3.28538265861322e-05,6.6440768055287e-05,3.42459108590987e-05,2.41475900705224e-05,0.9,0.663,0.724,0.094,0.173,0.277
"GB43592",0.0566561483637323,0.0174471774648136,0.039779453837429,0.0240717329818088,0.0035100234601857,0.0118218993190341,0,0.001,0,0,0.058,0.001
"GB43593",0.011363695871192,0.0228379054638097,0.00166148881756245,0.00751327060225948,-0.00084962919058329,0.0077617533828267,0.072,0.01,0.294,0.074,0.454,0.051
"GB43594",-0.000596073323084756,-0.00558684631977724,-0.00257659274452005,9.10499652173602e-06,-0.00179577011431942,0.00252916625861344,0.414,0.862,0.58,0.369,0.588,0.204
"GB43595",0.0184902711684433,0.0103426379752666,0.0384901891137258,0.0359142385310436,0.00228460257852736,0.054122425206023,0.02,0.043,0.002,0,0.189,0
"GB43596",0.0100067831717526,0.00838767445102306,0.0109034686196725,0.0183736798967059,0.00273627067693216,0.0126323516296174,0.004,0.009,0,0,0.048,0
"GB43598",0,0,0,0,0,0,1,1,1,1,1,1
"GB43600",0,2.61643118786292e-05,0,2.61643118786292e-05,0,1.15433674707788e-06,0.865,0.181,0.87,0.251,0.699,0.31
"GB43601",-6.68315177436707e-05,9.06731415809547e-05,2.41475900705224e-05,0.000121358949545791,2.41475900705224e-05,0.000208457294615383,0.775,0.172,0.38,0.035,0.344,0.001
"GB43602",0,-5.93295757935763e-05,0,0,0,0,0.938,1,0.929,0.843,0.836,0.812
"GB40282",0.000547195622434993,0.000311689949373917,0.000571343212505626,0.000654107796964953,2.41475900705224e-05,0.000353240184014059,0.014,0.058,0.012,0.002,0.344,0.006
"GB43603",0.000715722236601435,0.00185640656606167,0.00201924672634091,0.000738872345633079,0.000157029126181096,0.000760268289241028,0.016,0,0,0,0.148,0.002
"GB43604",0,0,0,0,0,0,1,1,1,1,1,1
"GB43606",0.0163666312320399,0.0175019675928169,0.0172552231746288,0.0114987912757588,0.00368224441366161,0.0057623531808888,0,0,0,0,0.006,0
"GB43607",0.231335714120559,0.0579494167729463,0.227144579219148,0.0730669862123673,-0.00507119085153773,0.0692918500722896,0,0.002,0,0,0.988,0
"GB43608",0.00407559012660341,0.00665235295555489,0.0068510150875245,0.00299105139060329,0.000816023742329697,0.00257270685328637,0,0,0,0,0.047,0
"GB43609",0.00302695455367374,0.00625824948994858,0.00592815933766266,0.00995737653394746,0.00297370687452969,0.00554245569288381,0.037,0.004,0,0,0.006,0
"GB43610",0.0181785846261319,0.0121673798871371,0.0181723626355147,0.00524878732852074,0.00068225621415996,0.00413741361273923,0,0,0,0,0.124,0
"GB43611",0.00030681819524514,0.000233466336119537,0.000273597811217496,-3.49021656411708e-05,3.32203840276435e-05,7.84929356357766e-05,0.007,0.011,0.008,0.744,0.231,0.064
"GB43612",0.00331823403613996,0.00465764349456177,0.00431787332350508,0.00289508427328022,0.000199442663515237,0.00329117559272585,0,0,0,0,0.285,0
"GB43613",0.0207238436545835,0.0147278631507105,0.0224556330215911,0.0210849519202135,0.00250696398989403,0.0159852924388163,0,0.002,0,0,0.069,0
"GB40283",0.00728246603836513,0.013595657523605,0.0117427145404029,0.0213325154781918,0.00146019765720362,0.0134600308786027,0.015,0,0.003,0,0.118,0
"GB43618",0.000749426691421862,0.000539594015301015,0.000875359432355838,0.00152105492415411,0.000290008704449951,0.00124095888039744,0.026,0.075,0.017,0,0.098,0
"GB43621",0.00954910829254518,0.00246897213192987,0.00664294268333376,0.0103444931351506,0.000994100716965263,0.00718037968643437,0,0.046,0.004,0,0.113,0
"GB43623",0.0122135653498062,-0.00536607730181182,0.000193129546863235,0.0238498187106648,-0.0013257976028882,0.00887043516650299,0.107,0.719,0.366,0.007,0.454,0.075
"GB43640",0.0211946050096339,NA,0.0253342716396904,0.0211946050096339,-0.00471805417483795,0.0253342716396904,NA,NA,NA,0.014,0.854,0.005
"GB43641",0.00096817485535472,0.00212337804256146,0.00267944095260775,0.00414087333536683,0.000553463764614404,0.00481450355541979,0.097,0.012,0,0,0.109,0
"GB43642",0.0634215672839321,0.0122309431093534,0.0592085154731011,0.0530183119039667,0.000942893812498569,0.0436002141658998,0,0.017,0,0,0.287,0
"GB43643",0.000136798905608693,1.08567187233621e-05,0.000136798905608693,0.000941915227629542,0,0.000941915227629542,0.188,0.366,0.187,0,0.271,0
"GB43655",0.0300422062857283,0.00898054172766116,0.028265374261747,0.00699244571157764,0.000304098935258068,0.00688404360383965,0,0,0,0,0.203,0
"GB43656",0.110955589876888,0.0382494232110602,0.156549356934609,0.0283122051772171,0.00426412284886446,0.0543866867115735,0,0,0,0,0.029,0
"GB43657",0.00209180623569549,0.00134997654598512,0.00216193777301932,0.000279661773717854,0.000135894022484706,7.9972406467399e-05,0,0,0,0.051,0.121,0.229
"GB40304",0.0201557199422748,0.0171352411169097,0.0323230436889284,0.0260295323403258,0.000684107272975298,0.0344516481413575,0.001,0.004,0,0,0.286,0
"GB40026",0.00433874451253247,0.00479057561308893,0.00642786005175444,0.00380427863685817,0.000621018594965217,0.00470276987767337,0,0,0,0,0.125,0
"GB43658",0.000273597811217496,0.000331157388898884,0.000273597811217496,0.000235478806907441,0,0.000235478806907441,0.014,0.01,0.01,0.003,0.471,0.002
"GB43659",0.0639569279701502,0.0208488197152963,0.0671681746620028,0.0107729592677744,-8.49640151923126e-05,0.0133364935136172,0,0,0,0,0.399,0
"GB43660",0.000139962414587469,3.26660083320718e-05,0.000297745401288019,0.000236436487023095,-4.02471172988861e-06,0.000420106712492152,0.146,0.327,0.064,0.019,0.407,0.003
"GB43661",0.0493099810551982,0.000947922771598497,0.0500046747495659,0.0351774499293391,-0.000451838356553713,0.0360674713329083,0,0.213,0,0,0.495,0
"GB43699",0.0372477701142485,0.18340776254825,0.100108489863643,0.100337432657205,0.028111718434747,0.0193791259160415,0.011,0,0,0,0.004,0.017
"GB43700",0,0,0,0,0,0,1,1,1,1,1,1
"GB43701",0,0.000104657247514406,0,0.000104657247514406,0,0.000104657247514406,0.769,0.052,0.723,0.001,0.608,0
"GB43702",0,2.61643118786292e-05,0,2.61643118786292e-05,0,-2.38568894463942e-05,0.849,0.199,0.835,0.26,0.665,0.703
"GB43710",0.0250991370649115,0.00619674228577249,0.0208202323991798,0.0283348635890702,-3.2502859773631e-05,0.021049379705055,0,0.023,0.002,0,0.427,0
"GB43711",0.0359094970593422,0.00394838183944091,0.0412089842933889,0.0267699655838674,0.000614807969153031,0.0284925759085993,0,0.097,0,0,0.314,0
"GB40305",0.0576133240385441,0.00495818701923012,0.0809197701635824,0.0304143692230142,0.000626961262124692,0.0435490796319298,0,0.134,0,0,0.317,0
"GB43712",0,0,0,0,0,0,1,1,1,1,1,1
"GB43713",0.0223448559946429,0.00440508065679057,0.0196346349769251,0.0163945878768446,0.00471300339948622,0.0161348426129065,0,0.049,0,0,0.015,0
"GB43714",0.0747523625002405,0.0369087232459082,0.0754106193050796,0.126523543228063,0.0103875395085281,0.138386999145876,0,0,0,0,0.019,0
"GB43715",0.0145391604934926,0.00754304122912985,0.0200793531679554,0.0152473319967382,0.00206925412983683,0.0151538398384844,0.001,0.004,0,0,0.066,0
"GB43716",0.0130033817170118,0.00727971062160537,0.0181332641949703,0.0147430905230453,0.0026906810108942,0.0187680220808385,0,0.007,0,0,0.028,0
"GB43717",0,-5.93295757935763e-05,0,0,0,0,0.943,1,0.915,0.852,0.856,0.809
"GB43718",0.000472920115383357,0.00219471783235081,4.56100342075549e-05,0.00244636709650303,8.66433142304723e-05,0.00210159303137758,0.064,0,0.376,0,0.268,0
"GB43719",0,0,0,0,0,0,1,1,1,1,1,1
"GB43720",0.0688407305702653,0.0132626313262874,0.0386032928591338,0.0999534733565721,0.00737588804332168,0.0586342565197669,0,0.002,0,0,0.013,0
"GB43725",0.0523972744248815,0.0197000237169155,0.0588580518900855,0.0407693843815129,0.000559663482634365,0.0319910187632564,0,0.007,0,0,0.331,0
"GB40306",0.0130932026537706,0.0114955985464967,0.0207009583477986,0.0100704469434905,0.00550711228169209,0.0155249986528981,0,0,0,0,0.002,0
"GB43726",0.0910273356272386,0.0223535612475178,0.0831364198378898,0.0618297092045856,9.2114874447824e-05,0.0524670803831412,0,0.006,0,0,0.376,0
"GB43727",0.015605877463836,0.0177169346124563,0.0202312425436159,0.0219164653730959,0.00126317220131023,0.0249028611942492,0,0,0,0,0.147,0
"GB43728",0.0237427166070944,0.0111795858201088,0.025450770304059,0.0377596261966896,0.00541414835014398,0.0343689305646047,0,0.006,0,0,0.012,0
"GB43740",0.00853197912522519,0.0130851000985596,0.00815908537612531,0.0134016138789109,0.000645776480668103,0.00680137932650304,0,0,0,0,0.172,0
"GB43751",0,0,0,0,0,0,1,1,1,1,1,1
"GB43757",0.0445392804089264,0.0211710780404128,0.0613936509548718,0.0350968178081511,0.0025323554226826,0.0421202328033043,0,0,0,0,0.106,0
"GB43758",0.0143960240152547,0.00497860467729672,0.0159610895206077,0.00846623273141001,0.000813708885098241,0.00911751620373047,0,0.002,0,0,0.118,0
"GB43759",0,0,0,0,0,0,1,1,1,1,1,1
"GB43772",0.0174082122525566,-0.000139454174894027,0.0106332396801383,0.0194063948063571,0.00132921977469824,0.0122378157693289,0,0.436,0,0,0.1,0
"GB43773",0.0888618296891842,-0.00211161387631997,0.0889562800683229,0.116411291428838,0.0107573680111803,0.114873239396198,0,0.498,0,0,0.037,0
"GB40316",0.0178040079084459,0.00205234011218802,0.0159277788341913,0.0091824740640023,1.0829689593983e-05,0.00725554582769861,0,0.066,0,0,0.4,0.001
"GB43774",0.0539501977947601,0.00611270264673602,0.0599271899550653,0.0426162369726603,0.00464828121104255,0.0405941294971575,0,0.075,0,0,0.043,0
"GB43775",0.108496855051376,0.0135521276288258,0.0891269378251222,0.0849731883758605,0.00838541991587372,0.0581163837201067,0,0.024,0,0,0.025,0
"GB43776",0.0355090024368692,0.0155933651529276,0.0392089230749622,0.023459134237884,0.00876069131958856,0.0241842225593543,0.003,0.035,0,0.001,0.026,0.001
"GB43777",0.0171700293607189,0.0323990353247591,0.0188611828377053,-0.00180577175624075,0.0150690157884167,0.0313581522542768,0.066,0.016,0.054,0.463,0.035,0.002
"GB43778",0.00783966731028396,-0.00109416941283547,0.0144270518145265,0.0133921787470441,0.00214763855283351,0.0174943593744128,0.005,0.699,0,0,0.046,0
"GB43784",0,0.000497121925693289,0,0.000409191699769607,0,0.000372118439103564,0.471,0.001,0.476,0.001,0.421,0.002
"GB43786",0.0113716439569493,0.00780829723295484,0.0123038175137321,0.0110588005555208,0.00244465260801019,0.0108998276967007,0,0,0,0,0.013,0
"GB43788",0.0532864738023656,0.00909606685293385,0.0485904503278273,0.0773124298927792,0.00612298475653572,0.057212193892649,0,0.032,0,0,0.023,0
"GB43789",0.0682394368652626,0.000211533091146965,0.0789985381989207,0.0474338778468962,-0.000572982072412964,0.0553790192634454,0,0.397,0,0,0.531,0
"GB43790",0.0185800414042129,0.0182337291769277,0.0159140981772384,0.0317599293229968,0.00153277009360653,0.0205463948309125,0,0,0,0,0.146,0
"GB40324",0.0984517327746103,0.0106894024118559,0.0805106709797095,0.100875200333645,-0.000242660668014372,0.074924811986763,0,0.046,0,0,0.414,0
"GB43791",0.000208467947001689,0.0019513664184353,0.0005224600833027,0.000962191377395838,-0.000100529187598619,0.00110944810704539,0.227,0.001,0.079,0.007,0.62,0.003
"GB43792",0.000136798905608693,9.48480739019208e-05,7.98039103915293e-05,0.000313971742543107,0,0.000163936318821389,0.117,0.183,0.222,0.005,0.409,0.045
"GB43793",0.00308695035181283,0.00731451880459089,0.0031309229651979,0.0104497425419451,0.000151344131486653,0.00736472891478557,0.004,0,0.002,0,0.334,0
"GB43794",3.32203840276435e-05,-4.71650029592041e-05,-5.70027931368067e-05,0.000164041943420568,3.32203840276435e-05,5.57957337427029e-05,0.354,0.663,0.777,0.018,0.209,0.103
"GB43797",0.00250657035933621,0.00663390509526929,0.00309426200068119,0.0112042333979591,0.000305626248026214,0.0110667321109542,0.028,0,0.015,0,0.222,0
"GB43798",0.000136798905608693,0.000346113400637504,0.000136798905608693,0.000209314495028812,0,0.000184309100598634,0.102,0.004,0.072,0.001,0.474,0
"GB43799",0.0747511590413448,0.00414476585361168,0.0495159923272517,0.0598824767997246,0.0040011592896132,0.0329683160109402,0,0.124,0,0,0.086,0
"GB43800",0.0757311036823921,0.00456713414632082,0.0825724182207971,0.0571152319117092,0.000545274776153404,0.0596226816969805,0,0.066,0,0,0.289,0
"GB43801",0.223247599232738,0.0113867669976703,0.315219940006242,0.131278803391207,0.0190796709712544,0.210161140789944,0,0.083,0,0,0.012,0
"GB43802",0,-3.31637115973393e-05,0,2.61643118786292e-05,0,2.61643118786292e-05,0.88,0.873,0.843,0.241,0.716,0.149
"GB40333",-3.36089135473117e-05,0,0,3.32203840276435e-05,5.04833783476766e-06,0,0.853,0.794,0.769,0.138,0.33,0.633
"GB43803",0.00010635836332118,0.000749860899040167,0.000159616919393479,0.00065802540200488,-2.31252957838546e-05,0.00062911352709516,0.242,0.004,0.176,0,0.585,0
"GB43805",0.120245018162515,0.00214175157002416,0.0961436101419203,0.126883990757457,0.00232846408485921,0.102046812603842,0,0.2,0,0,0.116,0
"GB43806",0.111707109246598,0.0603357948171001,0.134658139985554,0.0292655704537945,0.00175420200193122,0.0366859575734063,0,0,0,0,0.142,0
"GB43813",0.00299893574776133,0.00278277037830343,0.00354851987450788,0.00152543018597717,4.04083327195659e-05,0.000750933816964228,0,0,0,0.001,0.35,0.023
"GB43814",0.00836185915318999,0.00593535518504396,0.00572136733307305,0.0228851748992541,0.00040852691768134,0.0159758041204409,0.002,0.008,0.008,0,0.228,0
"GB43832",0.15142544996917,0.000550202839756819,0.123419791587434,0.157141113038879,-0.00109935275606499,0.128829152122141,0,0.319,0,0,0.495,0
"GB43862",0,0,0,-2.9322933466247e-05,0,0,0.931,0.925,0.931,1,0.845,0.808
"GB43869",0.00160361175711055,0.001595308201643,0.00141337377054429,0.00128194955120253,9.77921092426559e-05,0.0013777073411595,0,0.001,0,0,0.296,0
"GB43870",0.000170019289636336,0.000155975038624634,0.000136798905608693,5.30722847282838e-05,3.32203840276435e-05,7.84929356357766e-05,0.032,0.042,0.073,0.126,0.224,0.03
"GB43876",0.00120366358171908,0.00387806784564515,0.00151169915636673,0.00201549842997351,8.96522314783876e-05,0.00249012505040014,0.01,0,0,0,0.307,0
"GB40334",0.0373559676045987,0.0319506430261278,0.0465991209372457,0.055788118163009,0.00528678400004723,0.042885445759009,0,0,0,0,0.022,0
"GB43877",0.042125241518436,0.00941986444148046,0.0389843753011908,0.0295303881362975,0.00233899768397861,0.0252207487691448,0,0.008,0,0,0.066,0
"GB43879",0.00348987158065117,0.00244104866488093,0.00332813578385005,0.000794346825660264,7.65544129220919e-05,0.000681382596547042,0,0,0,0.004,0.288,0.003
"GB43880",0.0379183230498857,0.00305741857264752,0.0370148556531097,0.0281170246014536,-0.00234822484971886,0.031000099911683,0.002,0.21,0.002,0,0.708,0
"GB43881",0.0671590272297536,0.012851238873767,0.0794957889123504,0.0532339168082162,0.00529096365693427,0.0618871308832215,0,0.003,0,0,0.029,0
"GB43882",0.000309638790880196,0.000616352903934581,0.000941643698377459,0.000662722695913054,0.000433788360096887,0.00106161837286367,0.084,0.012,0.001,0,0.002,0
"GB43885",0.00846419257005282,-0.000385251412891252,0.00616171819043565,0.0107746043503721,0.000625557491876871,0.00788738521825427,0,0.595,0,0,0.142,0
"GB43906",0.0447653154680481,0.00454610809049427,0.0510820415471375,0.0336503215480047,-0.000263965691261969,0.0379278880642774,0,0.049,0,0,0.48,0
"GB43919",0.0450120752330565,0.00538520235088191,0.0507861677255942,0.0498195390513797,-0.000400041639698756,0.0555769336983322,0,0.052,0,0,0.488,0
"GB43920",0.05767661683341,0.00916367085600589,0.0794708616577475,0.0722275132207333,-0.00228136731273998,0.0939246757125757,0.001,0.056,0,0,0.751,0
"GB43934",0.00211874970713888,0.00229545763501826,0.00283450725991263,0.00235130817774087,4.74245248459626e-05,0.00278447191866082,0.003,0,0,0,0.395,0
"GB40335",0.00271081753999314,0.000525495084739203,0.00220207501492675,0.00168060060693065,0.000394027797394725,0.00126703111130166,0,0.114,0.005,0.001,0.082,0.003
"GB43935",0.00193380488744344,0.00280286820136821,0.0024431115657656,0.0014343656269723,6.28435183824827e-06,0.00198236768529347,0.004,0,0,0,0.471,0
"GB43937",-0.000149334175812754,0.000199582280901223,2.08545239561708e-05,0.000590993895757674,-0.000115672103798703,0.00041794949256857,0.609,0.226,0.391,0.023,0.673,0.056
"GB43942",0.061555368227184,0.0126054059453627,0.0902082414776422,0.0735256024732347,0.00377898531957277,0.103385740710054,0,0.023,0,0,0.101,0
"GB43943",0.021975536656389,0.0160976468169626,0.0364168662066116,0.0344502198481309,0.00220984272031144,0.042668722450531,0,0.001,0,0,0.126,0
"GB43944",0.0300449866276423,0.0168126993349674,0.0468561057202247,0.0240456715891756,0.00115609823954721,0.0345795162571727,0,0,0,0,0.208,0
"GB43949",0.0177202326158287,0.000784997350473216,0.0244576800966172,0.024073784204848,0.000426199935518845,0.0315288354582015,0,0.204,0,0,0.209,0
"GB43953",-6.68315177436707e-05,5.23286237572584e-05,0,-6.31589394695098e-06,0,5.23286237572584e-05,0.953,0.125,0.733,0.646,0.556,0.061
"GB43963",0.0021113940329025,0.000831440645256865,0.00212473755781462,0.0034028706943755,0.000232789550074997,0.00249765656836487,0.006,0.093,0.005,0,0.222,0
"GB43969",0.0294872217001275,0.0250176492708405,0.0314740313352927,0.0169043215144321,0.000342576800919536,0.0162274014668138,0,0,0,0,0.278,0
"GB43983",0.000139962414587469,0.000547475336493797,0.000273597811217496,0.000245890359970025,0,0.000267448102561629,0.124,0.003,0.024,0.014,0.43,0.008
"GB40336",0.0125424814706899,0.0171900052122446,0.0148635365590051,0.0236573278340846,0.00361103125551154,0.0198441037487059,0,0,0,0,0.014,0
"GB43989",0.0134210795851836,0.00443306478313654,0.0203055788945206,0.0310081520773942,-1.37414808130121e-05,0.0372689090195005,0.001,0.05,0,0,0.418,0
"GB44006",0.000272861713234596,0.000317175685084825,0.000383753391263397,0.00124546197788777,0.000189279237044926,0.00109311828221048,0.153,0.119,0.083,0,0.133,0
"GB44010",0.0525486074619023,0.0153846153846153,0.00656814449917897,0.0284909152405818,0.0287725474010578,-0.00258965670566225,0,0.076,0.181,0.004,0.002,0.611
"GB44011",0,0,0,0,0,0,1,1,1,1,1,1
"GB44014",0.00195530045620051,0.0044241960347543,0.00265358280299499,0.00614152712514993,0.000438590975840425,0.00622001774188841,0.009,0,0.001,0,0.126,0
"GB44016",0.0781002065013469,0.0200117783673115,0.0698757816036075,0.0435509719125753,-0.00204279624512793,0.0389056403447491,0,0.007,0,0,0.67,0
"GB44017",0,0.00062626668370791,4.82951801410447e-05,0.000863422291993654,-8.04965024259197e-06,0.000761771759613561,0.486,0.005,0.351,0,0.486,0
"GB44018",0.034556330466362,0.0173870536217309,0.0271369310408301,0.0103086393057986,0.000551763672080874,0.00744411496220054,0,0,0,0,0.192,0
